route_id,service_id,trip_headsign,trip_id,direction_id,block_id,shape_id
13,2_merged_422181220,BART Walnut Creek,42137111,1,,38334
13,1_merged_422181218,BART Walnut Creek,42137110,1,,38334
14,3_merged_422181207,BART Lafayette via Mount Diablo Blvd,141003003,1,,
27,4_merged_422181210,San Ramon,270004022,0,,
1,1_merged_422181218,Shadelands via BART Walnut Creek,42094437,1,,38307
6,3_merged_422181219,BART Concord via Downtown Pleasant Hill,42116860,1,,38319
21,5_merged_422181221,Kirker Pass,42162310,1,,38352
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003057,0,,
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002041,1,,
29,3_merged_422181207,San Ramon Transit Center via San Ramon Valley Blvd,291003042,1,,
12,1_merged_422181218,Diablo Valley College,4213081,1,,38332
12,3_merged_422181219,Diablo Valley College,4213083,1,,38332
12,2_merged_422181220,Diablo Valley College,4213082,1,,38332
23,5_merged_422181221,Diablo Valley College via Monument,42171721,0,,38355
12,2_merged_422181208,Diablo Valley College,121002059,1,,
12,2_merged_422181208,Diablo Valley College,121002053,1,,
12,2_merged_422181208,Diablo Valley College,121002050,1,,
12,2_merged_422181208,Diablo Valley College,121002056,1,,
2,2_merged_422181220,BART Concord,420998113,1,,38310
34,2_merged_422181208,BART Walnut Creek via BART Pleasant Hill,340002044,0,,
34,2_merged_422181208,BART Walnut Creek via BART Pleasant Hill,340002047,0,,
30,3_merged_422181219,Broadway Plaza,422007152,0,,38371
30,4_merged_422181222,Broadway Plaza,42207128,0,,38371
12,1_merged_422181206,BART Concord,120001079,0,,
12,1_merged_422181206,BART Concord,120001076,0,,
12,1_merged_422181206,BART Concord,120001070,0,,
12,1_merged_422181206,BART Concord,120001073,0,,
33,2_merged_422181220,Shadelands,4223598,0,,38415
33,3_merged_422181219,Shadelands,4223599,0,,38415
2,3_merged_422181219,BART Concord,420998114,1,,38310
33,1_merged_422181218,Shadelands,4223597,0,,38415
19,3_merged_422181219,Martinez Shuttle,4215169,0,,38347
30,1_merged_422181218,Broadway Plaza,42198447,0,,38371
30,2_merged_422181220,Broadway Plaza,42198448,0,,38371
30,3_merged_422181219,Broadway Plaza,42198449,0,,38371
30,3_merged_422181207,BART Walnut Creek,301003006,1,,
3,1_merged_422181218,BART Concord,4210287,0,,38312
33,3_merged_422181219,Shadelands,42236939,0,,38415
30,3_merged_422181207,BART Walnut Creek,301003003,1,,
20,4_merged_422181222,Rossmoor via BART Walnut Creek,4215327,0,,38348
33,1_merged_422181218,Shadelands,42236937,0,,38415
24,4_merged_422181210,BART Concord,240004012,0,,
24,4_merged_422181210,BART Concord,240004013,0,,
26,4_merged_422181210,BART Concord via Diamond Blvd,260004014,0,,
26,4_merged_422181210,BART Concord via Diamond Blvd,260004015,0,,
26,4_merged_422181210,BART Concord via Diamond Blvd,260004012,0,,
7,1_merged_422181206,BART Concord via John Muir Medical Center,71001028,1,,
7,1_merged_422181206,BART Concord via John Muir Medical Center,71001025,1,,
26,4_merged_422181210,BART Concord via Diamond Blvd,260004018,0,,
26,4_merged_422181210,BART Concord via Diamond Blvd,260004019,0,,
14,3_merged_422181219,BART Lafayette via Mount Diablo Blvd,4214056,1,,38336
14,2_merged_422181220,BART Lafayette via Mount Diablo Blvd,4214055,1,,38336
14,1_merged_422181218,BART Lafayette via Mount Diablo Blvd,4214054,1,,38336
31,1_merged_422181218,Creekside,42220267,0,,38373
31,2_merged_422181220,Creekside,42220268,0,,38373
31,3_merged_422181219,Creekside,42220269,0,,38373
30,1_merged_422181206,BART Walnut Creek,301001142,1,,
1,2_merged_422181220,Rossmoor via BART Walnut Creek,42092935,0,,38305
1,1_merged_422181218,Rossmoor via BART Walnut Creek,42092934,0,,38305
1,3_merged_422181219,Rossmoor via BART Walnut Creek,42092936,0,,38305
5,1_merged_422181206,BART Walnut Creek via BART Pleasant Hill,51001028,1,,
5,1_merged_422181206,BART Walnut Creek via BART Pleasant Hill,51001022,1,,
5,1_merged_422181206,BART Walnut Creek via BART Pleasant Hill,51001025,1,,
30,2_merged_422181208,Broadway Plaza,300002156,0,,
30,2_merged_422181208,Broadway Plaza,300002151,0,,
33,2_merged_422181220,Shadelands,42236423,0,,38415
33,1_merged_422181218,Shadelands,42236422,0,,38415
33,3_merged_422181219,Shadelands,42236424,0,,38415
33,1_merged_422181206,BART Pleasant Hill,331001016,1,,
4,2_merged_422181208,BART Pleasant Hill,40002026,0,,
4,2_merged_422181208,BART Pleasant Hill,40002020,0,,
33,1_merged_422181206,BART Pleasant Hill,331001013,1,,
33,1_merged_422181206,BART Pleasant Hill,331001010,1,,
4,2_merged_422181208,BART Pleasant Hill,40002023,0,,
4,2_merged_422181208,BART Pleasant Hill,40002029,0,,
33,1_merged_422181206,BART Pleasant Hill,331001019,1,,
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42113113,0,,38318
14,3_merged_422181207,BART Walnut Creek via Mount Diablo Blvd,140003015,0,,
14,3_merged_422181207,BART Walnut Creek via Mount Diablo Blvd,140003012,0,,
4,1_merged_422181206,BART Concord,41001010,1,,
30,3_merged_422181207,Broadway Plaza,300003157,0,,
4,1_merged_422181206,BART Concord,41001019,1,,
14,3_merged_422181207,BART Walnut Creek via Mount Diablo Blvd,140003018,0,,
6,3_merged_422181219,AMTRAK via Downtown Pleasant Hill,42113115,0,,38318
34,2_merged_422181220,Diablo Valley College via BART Pleasant Hill,42245247,1,,38419
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42113114,0,,38318
15,6_merged_422181224,,42141515,0,,38337
28,1_merged_422181218,San Ramon Transit Center via Windemere Parkway,42193625,1,,38367
28,3_merged_422181219,San Ramon Transit Center via Windemere Parkway,42193627,1,,38367
28,2_merged_422181220,San Ramon Transit Center via Windemere Parkway,42193626,1,,38367
13,3_merged_422181207,BART Walnut Creek,131003054,1,,
20,4_merged_422181210,John Muir Medical Center via BART Walnut Creek,201004012,1,,
1,3_merged_422181207,Rossmoor via BART Walnut Creek,10003021,0,,
1,3_merged_422181207,Rossmoor via BART Walnut Creek,10003024,0,,
37,1_merged_422181218,Hillcrest Park and Ride,42248319,1,,38425
1,3_merged_422181207,Rossmoor via BART Walnut Creek,10003027,0,,
41,1_merged_422181218,BART Walnut Creek,42259525,0,,38442
40,3_merged_422181219,San Ramon Transit Center,42258621,1,,38441
41,3_merged_422181219,BART Walnut Creek,42259527,0,,38442
41,2_merged_422181220,BART Walnut Creek,42259526,0,,38442
21,5_merged_422181221,BART Concord,42161130,0,,38351
8,1_merged_422181206,BART Pleasant Hill,80001034,0,,
3,1_merged_422181206,BART Pleasant Hill,31001004,1,,
8,1_merged_422181206,BART Pleasant Hill,80001031,0,,
39,1_merged_422181206,San Ramon Transit Center,390001001,0,,
39,1_merged_422181206,San Ramon Transit Center,390001007,0,,
39,1_merged_422181206,San Ramon Transit Center,390001004,0,,
35,3_merged_422181207,Airport Plaza,350003027,0,,
4,3_merged_422181219,BART Concord,42107924,1,,38315
4,2_merged_422181220,BART Concord,42107923,1,,38315
30,2_merged_422181220,Broadway Plaza,42199179,0,,38371
30,1_merged_422181218,Broadway Plaza,42199178,0,,38371
40,3_merged_422181219,BART Dublin,42257521,0,,38436
40,2_merged_422181220,BART Dublin,42257520,0,,38436
31,2_merged_422181220,Creekside,42219444,0,,38373
31,3_merged_422181219,Creekside,42219445,0,,38373
31,1_merged_422181218,Creekside,42219443,0,,38373
34,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42243140,0,,38417
34,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42243141,0,,38417
24,5_merged_422181209,Clayton/Treat,241005010,1,,
24,5_merged_422181209,Clayton/Treat,241005011,1,,
29,1_merged_422181206,BART Dublin via San Ramon Valley Blvd,290001007,0,,
24,5_merged_422181209,Clayton/Treat,241005014,1,,
29,1_merged_422181206,BART Dublin via San Ramon Valley Blvd,290001004,0,,
33,3_merged_422181207,BART Pleasant Hill,331003081,1,,
33,3_merged_422181207,BART Pleasant Hill,331003087,1,,
33,3_merged_422181207,BART Pleasant Hill,331003084,1,,
28,3_merged_422181219,San Ramon Transit Center via Windemere Parkway,42194130,1,,38367
12,3_merged_422181207,BART Concord,120003009,0,,
12,3_merged_422181207,BART Concord,120003006,0,,
34,2_merged_422181220,Diablo Valley College via BART Pleasant Hill,42244114,1,,38419
34,3_merged_422181219,Diablo Valley College via BART Pleasant Hill,42244115,1,,38419
12,3_merged_422181207,BART Concord,120003003,0,,
34,1_merged_422181218,Diablo Valley College via BART Pleasant Hill,42244113,1,,38419
21,4_merged_422181222,BART Concord,42156016,0,,38351
15,4_merged_422181210,,150004009,0,,
15,4_merged_422181210,,150004005,0,,
15,4_merged_422181210,,150004004,0,,
15,4_merged_422181210,,150004001,0,,
14,1_merged_422181218,BART Lafayette via Mount Diablo Blvd,42141225,1,,38336
13,1_merged_422181206,BART Walnut Creek,131001064,1,,
13,1_merged_422181206,BART Walnut Creek,131001067,1,,
16,11_merged_422181215,,4214619,1,,38340
13,1_merged_422181206,BART Walnut Creek,131001061,1,,
25,4_merged_422181222,Martinez via Downtown Pleasant Hill,4217731,0,,38359
25,5_merged_422181221,Martinez via Downtown Pleasant Hill,42179413,0,,38359
25,4_merged_422181222,BART Pleasant Hill via AMTRAK,4217881,1,,38360
13,1_merged_422181218,San Ramon Transit Center,42136473,0,,38333
13,3_merged_422181219,San Ramon Transit Center,42136475,0,,38333
13,2_merged_422181220,San Ramon Transit Center,42136474,0,,38333
21,5_merged_422181221,Kirker Pass,42162819,1,,38352
33,3_merged_422181219,BART Pleasant Hill,42239012,1,,38416
33,2_merged_422181220,BART Pleasant Hill,42239011,1,,38416
33,1_merged_422181218,BART Pleasant Hill,42239010,1,,38416
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003069,0,,
2,3_merged_422181219,Clayton,42097554,0,,38308
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003060,0,,
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003063,0,,
39,3_merged_422181219,San Ramon Transit Center,42250963,0,,38431
2,1_merged_422181218,Clayton,42097552,0,,38308
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003066,0,,
31,1_merged_422181218,BART Walnut Creek,42221419,1,,38374
30,3_merged_422181219,BART Walnut Creek,42202723,1,,38372
30,2_merged_422181220,BART Walnut Creek,42202722,1,,38372
30,1_merged_422181218,BART Walnut Creek,42202721,1,,38372
40,2_merged_422181208,San Ramon Transit Center,401002008,1,,
30,4_merged_422181210,Broadway Plaza,300004123,0,,
40,2_merged_422181208,San Ramon Transit Center,401002005,1,,
40,2_merged_422181208,San Ramon Transit Center,401002002,1,,
30,4_merged_422181210,Broadway Plaza,300004127,0,,
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003006,0,,
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003003,0,,
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003009,0,,
39,1_merged_422181218,San Ramon Transit Center,4225071,0,,38430
39,3_merged_422181219,San Ramon Transit Center,4225073,0,,38430
39,2_merged_422181220,San Ramon Transit Center,4225072,0,,38430
3,3_merged_422181207,BART Pleasant Hill,31003021,1,,
3,3_merged_422181207,BART Pleasant Hill,31003027,1,,
3,3_merged_422181207,BART Pleasant Hill,31003024,1,,
21,4_merged_422181222,BART Concord,42157537,0,,38351
4,1_merged_422181206,BART Pleasant Hill,40001007,0,,
4,1_merged_422181206,BART Pleasant Hill,40001004,0,,
4,1_merged_422181206,BART Pleasant Hill,40001001,0,,
33,3_merged_422181219,Shadelands,42236630,0,,38415
2,3_merged_422181219,Clayton,42098284,0,,38308
2,2_merged_422181220,Clayton,42098283,0,,38308
2,1_merged_422181218,Clayton,42098282,0,,38308
30,2_merged_422181208,BART Walnut Creek,301002035,1,,
9,1_merged_422181218,Martinez AMTRAK,4212377,1,,38326
30,2_merged_422181208,BART Walnut Creek,301002030,1,,
13,3_merged_422181219,San Ramon Transit Center,42135230,0,,38333
12,1_merged_422181206,Diablo Valley College,121001034,1,,
12,1_merged_422181206,Diablo Valley College,121001037,1,,
12,1_merged_422181206,Diablo Valley College,121001031,1,,
12,2_merged_422181220,Diablo Valley College,42132880,1,,38332
13,2_merged_422181220,BART Walnut Creek,4213708,1,,38334
13,3_merged_422181219,BART Walnut Creek,4213709,1,,38334
38,2_merged_422181208,San Ramon Transit Center via Danville Park and Ride,380002008,0,,
13,1_merged_422181218,BART Walnut Creek,4213707,1,,38334
38,2_merged_422181208,San Ramon Transit Center via Danville Park and Ride,380002002,0,,
38,2_merged_422181208,San Ramon Transit Center via Danville Park and Ride,380002005,0,,
35,3_merged_422181207,Airport Plaza,350003015,0,,
5,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42111829,1,,38317
5,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42111828,1,,38317
39,3_merged_422181219,BART Walnut Creek,42254218,1,,38435
39,1_merged_422181218,BART Walnut Creek,42254216,1,,38435
39,2_merged_422181220,BART Walnut Creek,42254217,1,,38435
36,3_merged_422181207,San Ramon,361003006,1,,
36,3_merged_422181207,San Ramon,361003003,1,,
36,3_merged_422181207,San Ramon,361003009,1,,
16,11_merged_422181215,,4214544,0,,38339
10,3_merged_422181219,BART Walnut Creek via Marchbanks,42125927,1,,38328
31,1_merged_422181206,BART Walnut Creek,311001058,1,,
34,3_merged_422181219,Diablo Valley College via BART Pleasant Hill,42244321,1,,38419
31,1_merged_422181206,BART Walnut Creek,311001055,1,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002071,1,,
41,2_merged_422181208,BART Walnut Creek,410002002,0,,
28,3_merged_422181207,San Ramon via Bollinger Canyon,281003054,1,,
28,3_merged_422181207,San Ramon via Bollinger Canyon,281003057,1,,
28,3_merged_422181207,San Ramon via Bollinger Canyon,281003051,1,,
12,1_merged_422181218,Diablo Valley College,42134334,1,,38332
12,2_merged_422181220,Diablo Valley College,42134335,1,,38332
12,3_merged_422181219,Diablo Valley College,42134336,1,,38332
15,4_merged_422181222,,4214262,1,,38338
22,5_merged_422181209,BART Walnut Creek via BART Pleasant Hill,221005010,1,,
9,2_merged_422181208,BART Concord,90002017,0,,
9,2_merged_422181208,BART Concord,90002014,0,,
22,5_merged_422181209,BART Walnut Creek via BART Pleasant Hill,221005014,1,,
9,2_merged_422181208,BART Concord,90002011,0,,
26,4_merged_422181222,BART Concord via Diamond Blvd,42181523,0,,38361
31,3_merged_422181207,Creekside,310003003,0,,
31,3_merged_422181207,Creekside,310003006,0,,
30,5_merged_422181221,Broadway Plaza,422147145,0,,38371
31,3_merged_422181207,Creekside,310003009,0,,
30,4_merged_422181222,BART Walnut Creek,422112105,1,,38372
38,1_merged_422181218,BART Walnut Creek via Danville Park and Ride,42250519,1,,38429
3,2_merged_422181220,BART Pleasant Hill,42104835,1,,38313
5,3_merged_422181219,BART Concord via BART Pleasant Hill,42110524,0,,38316
8,3_merged_422181219,BART Pleasant Hill,4212046,0,,38323
5,1_merged_422181218,BART Concord via BART Pleasant Hill,42110522,0,,38316
8,1_merged_422181218,BART Pleasant Hill,4212044,0,,38323
8,2_merged_422181220,BART Pleasant Hill,4212045,0,,38323
1,3_merged_422181207,Shadelands via BART Walnut Creek,11003018,1,,
1,3_merged_422181207,Shadelands via BART Walnut Creek,11003015,1,,
41,2_merged_422181208,Martinez AMTRAK,411002020,1,,
5,3_merged_422181219,BART Walnut Creek via BART Pleasant Hill,42112036,1,,38317
1,3_merged_422181207,Shadelands via BART Walnut Creek,11003012,1,,
5,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42112034,1,,38317
24,4_merged_422181210,Clayton/Treat,241004008,1,,
24,4_merged_422181210,Clayton/Treat,241004009,1,,
22,5_merged_422181221,BART Walnut Creek via BART Pleasant Hill,4216673,1,,38354
24,4_merged_422181210,Clayton/Treat,241004001,1,,
24,4_merged_422181210,Clayton/Treat,241004004,1,,
24,4_merged_422181210,Clayton/Treat,241004005,1,,
27,5_merged_422181221,BART Walnut Creek,42189715,1,,38364
31,2_merged_422181220,Creekside,4222092,0,,38373
31,3_merged_422181219,Creekside,4222093,0,,38373
31,1_merged_422181218,Creekside,4222091,0,,38373
30,1_merged_422181206,Broadway Plaza,300001147,0,,
30,1_merged_422181206,Broadway Plaza,300001142,0,,
13,3_merged_422181207,San Ramon Transit Center,130003069,0,,
13,3_merged_422181207,San Ramon Transit Center,130003066,0,,
13,3_merged_422181207,San Ramon Transit Center,130003063,0,,
13,3_merged_422181207,San Ramon Transit Center,130003060,0,,
3,2_merged_422181208,BART Pleasant Hill,31002005,1,,
3,2_merged_422181208,BART Pleasant Hill,31002002,1,,
30,3_merged_422181219,BART Walnut Creek,422058162,1,,38372
3,2_merged_422181208,BART Pleasant Hill,31002008,1,,
30,1_merged_422181218,BART Walnut Creek,422058160,1,,38372
33,2_merged_422181208,BART Pleasant Hill,331002026,1,,
32,1_merged_422181218,BART Lafayette via Saint Mary's College,4222541,0,,38375
32,2_merged_422181220,BART Lafayette via Saint Mary's College,4222542,0,,38375
32,3_merged_422181219,BART Lafayette via Saint Mary's College,4222543,0,,38375
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002029,1,,
28,1_merged_422181218,San Ramon via Bollinger Canyon,42192619,1,,38368
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002020,1,,
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002023,1,,
2,3_merged_422181207,BART Concord,21003099,1,,
2,3_merged_422181207,BART Concord,21003096,1,,
30,5_merged_422181221,Broadway Plaza,42213682,0,,38371
2,3_merged_422181207,BART Concord,21003090,1,,
2,3_merged_422181207,BART Concord,21003093,1,,
29,3_merged_422181207,San Ramon Transit Center via San Ramon Valley Blvd,291003027,1,,
29,3_merged_422181207,San Ramon Transit Center via San Ramon Valley Blvd,291003024,1,,
29,3_merged_422181207,San Ramon Transit Center via San Ramon Valley Blvd,291003021,1,,
