route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days
35-119,20182D-vs20182D-Weekday-12,3432077-20182D-vs20182D-Weekday-12,"35 - Santa Cruz Metro via Glen Arbor",588416,350061,4446,14:15:00,scmc,"Santa Cruz Metro Center",0,3503,
35-119,20182D-vs20182D-Weekday-12,3432078-20182D-vs20182D-Weekday-12,"35 - Santa Cruz Metro via Glen Arbor",588418,350061,4447,15:15:00,scmc,"Santa Cruz Metro Center",0,3505,
35A-119,20182D-vs20182D-Weekday-12,3432079-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588418,35A0035,4448,11:00:00,cnclb,"Country Club",0,3505,
35A-119,20182D-vs20182D-Weekday-12,3432080-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588422,35A0035,4449,12:00:00,cnclb,"Country Club",0,3502,
35A-119,20182D-vs20182D-Weekday-12,3432081-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588416,35A0035,4450,13:00:00,cnclb,"Country Club",0,3503,
35A-119,20182D-vs20182D-Weekday-12,3432082-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588418,35A0035,4451,14:00:00,cnclb,"Country Club",0,3505,
91X-119,20182D-vs20182D-Weekday-12,3432083-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588493,91X0013,4452,12:40:00,scmc,"Santa Cruz Metro Center",0,7104,
91X-119,20182D-vs20182D-Weekday-12,3432084-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588508,91X0013,4453,15:45:00,scmc,"Santa Cruz Metro Center",0,7106,
91X-119,20182D-vs20182D-Weekday-12,3432085-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588507,91X0013,4454,10:40:00,scmc,"Santa Cruz Metro Center",0,9101,
91X-119,20182D-vs20182D-Weekday-12,3432086-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588490,91X0013,4455,14:40:00,scmc,"Santa Cruz Metro Center",0,7108,
71-119,20182D-vs20182D-Weekday-12,3432087-20182D-vs20182D-Weekday-12,"71 - Watsonville via Crestview",588510,710011,4456,21:25:00,wtc,"Watsonville Transit Center",0,7113,
91X-119,20182D-vs20182D-Weekday-12,3432088-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588507,91X0013,4457,08:45:00,scmc,"Santa Cruz Metro Center",0,9101,
91X-119,20182D-vs20182D-Weekday-12,3432089-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588440,91X0013,4458,11:40:00,scmc,"Santa Cruz Metro Center",0,7107,
91X-119,20182D-vs20182D-Weekday-12,3432090-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588488,91X0013,4459,13:40:00,scmc,"Santa Cruz Metro Center",0,7102,
91X-119,20182D-vs20182D-Weekday-12,3432091-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Santa Cruz",588504,91X0013,4460,09:40:00,scmc,"Santa Cruz Metro Center",0,1901,
91X-119,20182D-vs20182D-Weekday-12,3432092-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588491,91X0010,4461,17:50:00,wtc,"Watsonville Transit Center",0,7109,
91X-119,20182D-vs20182D-Weekday-12,3432093-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588490,91X0010,4462,15:47:00,wtc,"Watsonville Transit Center",0,7108,
91X-119,20182D-vs20182D-Weekday-12,3432094-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588493,91X0010,4463,16:50:00,wtc,"Watsonville Transit Center",0,7104,
91X-119,20182D-vs20182D-Weekday-12,3432095-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588507,91X0010,4464,07:28:00,wtc,"Watsonville Transit Center",0,9101,
91X-119,20182D-vs20182D-Weekday-12,3432096-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588496,91X0010,4465,08:40:00,wtc,"Watsonville Transit Center",0,7101,
91X-119,20182D-vs20182D-Weekday-12,3432097-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588507,91X0010,4466,09:40:00,wtc,"Watsonville Transit Center",0,9101,
91X-119,20182D-vs20182D-Weekday-12,3432098-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588440,91X0010,4467,10:42:00,wtc,"Watsonville Transit Center",0,7107,
91X-119,20182D-vs20182D-Weekday-12,3432099-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588507,91X0010,4468,11:45:00,wtc,"Watsonville Transit Center",0,9101,
91X-119,20182D-vs20182D-Weekday-12,3432100-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588440,91X0010,4469,12:45:00,wtc,"Watsonville Transit Center",0,7107,
91X-119,20182D-vs20182D-Weekday-12,3432101-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588493,91X0010,4470,13:45:00,wtc,"Watsonville Transit Center",0,7104,
91X-119,20182D-vs20182D-Weekday-12,3432102-20182D-vs20182D-Weekday-12,"91X - Commuter Express to Watsonville",588488,91X0010,4471,14:45:00,wtc,"Watsonville Transit Center",0,7102,
71-119,20182D-vs20182D-Weekday-12,3432103-20182D-vs20182D-Weekday-12,"71 - Santa Cruz via Clifford",588505,710016,4472,24:20:00,scmc,"Santa Cruz Metro Center",0,7105,
68-119,20182D-vs20182D-Weekday-12,3432104-20182D-vs20182D-Weekday-12,"68 - Broadway - Portola - SC Metro",588430,680012,4473,07:00:00,scmc,"Santa Cruz Metro Center",0,6802,
79-119,20182D-vs20182D-Weekday-12,3432105-20182D-vs20182D-Weekday-12,"79 - Pajaro / East Lake",588424,790006,4474,15:00:00,wtc,"Watsonville Transit Center",0,7901,
79-119,20182D-vs20182D-Weekday-12,3432106-20182D-vs20182D-Weekday-12,"79 - Pajaro / East Lake",588424,790006,4475,11:00:00,wtc,"Watsonville Transit Center",0,7901,
79-119,20182D-vs20182D-Weekday-12,3432107-20182D-vs20182D-Weekday-12,"79 - Pajaro / East Lake",588424,790006,4476,13:00:00,wtc,"Watsonville Transit Center",0,7901,
79-119,20182D-vs20182D-Weekday-12,3432108-20182D-vs20182D-Weekday-12,"79 - Pajaro / East Lake",588424,790006,4477,17:00:00,wtc,"Watsonville Transit Center",0,7901,
79-119,20182D-vs20182D-Weekday-12,3432109-20182D-vs20182D-Weekday-12,"79 - Pajaro / East Lake",588424,790006,4478,09:00:00,wtc,"Watsonville Transit Center",0,7901,
35A-119,20182D-vs20182D-Weekday-12,3432110-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588442,35A0035,4479,23:55:00,cnclb,"Country Club",0,3510,
35A-119,20182D-vs20182D-Weekday-12,3432111-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588442,35A0035,4480,20:55:00,cnclb,"Country Club",0,3510,
35A-119,20182D-vs20182D-Weekday-12,3432112-20182D-vs20182D-Weekday-12,"35A - Glen Arbor - Country Club",588417,35A0035,4481,19:00:00,cnclb,"Country Club",0,3504,
35A-119,20182D-vs20182D-Weekday-12,3432113-20182D-vs20182D-Weekday-12,"35A - Hwy 9 - Mt. Store",588434,35A0033,4482,19:28:00,mtnstr,"Mountain Store",0,3508,
35-119,20182D-vs20182D-Weekday-12,3432114-20182D-vs20182D-Weekday-12,"35 - Santa Cruz Metro via Glen Arbor",588442,350061,4483,22:15:00,scmc,"Santa Cruz Metro Center",0,3510,
42-119,20182D-vs20182D-Weekday-12,3432115-20182D-vs20182D-Weekday-12,"42 - Davenport - Bonny Doon",588442,420010,4484,16:55:00,scmc,"Santa Cruz Metro Center",0,3510,
66-119,20182D-vs20182D-Weekday-12,3432116-20182D-vs20182D-Weekday-12,"66 - Live Oak via 17th - Capitola Mall",588427,660009,4485,22:30:00,cpmal1,"Capitola Mall Lane 1",0,3507,
66-119,20182D-vs20182D-Weekday-12,3432117-20182D-vs20182D-Weekday-12,"66 - Live Oak via 17th-Santa Cruz Metro",588427,660007,4486,23:05:00,scmc,"Santa Cruz Metro Center",0,3507,
35-119,20182D-vs20182D-Weekday-12,3432118-20182D-vs20182D-Weekday-12,"35 - Glen Arbor - SVTC",588420,350047,4487,07:43:00,svtc,"Cavallaro Transit Center (Scotts Vly)",3,3552,
35-119,20182D-vs20182D-Weekday-12,3432119-20182D-vs20182D-Weekday-12,"35 - Hwy 9 - Bear Creek",588420,350034,4488,07:05:00,brcrdw,"Bear Creek Rd & Deerwood Dr",3,3552,
35-119,20182D-vs20182D-Weekday-12,3432120-20182D-vs20182D-Weekday-12,"35 - Santa Cruz Metro",588421,350044,4489,07:57:00,scmc,"Santa Cruz Metro Center",3,3551,
35-119,20182D-vs20182D-Weekday-12,3432121-20182D-vs20182D-Weekday-12,"35 - Glen Arbor - Mt. Store - Sylvan Way",588421,350037,4490,07:00:00,9sylvn,"Hwy 9 & Sylvan Ave",3,3551,
35-119,20182D-vs20182D-Weekday-12,3432122-20182D-vs20182D-Weekday-12,"35 - Santa Cruz Metro via Glen Arbor",588431,350042,4491,07:18:00,scmc,"Santa Cruz Metro Center",0,6801,
04-119,20182D-vs20182D-Weekday-12,3432123-20182D-vs20182D-Weekday-12,"04 - Emeline - Harvey West",588416,040001,4492,17:45:00,scmc,"Santa Cruz Metro Center",0,3503,
75-119,20182D-vs20182D-Weekday-12,3432124-20182D-vs20182D-Weekday-12,"75 - Green Valley/Wheelock",588423,750005,4493,06:13:00,wtc,"Watsonville Transit Center",0,7201,
35-119,20182D-vs20182D-Weekday-12,3432125-20182D-vs20182D-Weekday-12,"35 - Hwy 9 - Country Club",588422,350063,4494,07:00:00,cnclb,"Country Club",0,3502,
03-119,20182D-vs20182D-Weekday-12,3432161-20182D-vs20182D-Weekday-12,"03 - Mission - Long Marine Lab",588484,030005,4495,18:23:00,scmc,"Santa Cruz Metro Center",0,7110,
20-119,20182D-vs20182D-Weekday-12,3432163-20182D-vs20182D-Weekday-12,"20 - University via Safeway",588417,200021,4496,23:20:00,scmc,"Santa Cruz Metro Center",0,3504,
16-119,20182D-vs20182D-Weekday-12-0101000,3432165-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588445,160012,4497,13:49:00,scmc,"Santa Cruz Metro Center",1,1574,Tu/Th
15-119,20182D-vs20182D-Weekday-12-0101000,3432166-20182D-vs20182D-Weekday-12-0101000,"15 - University via Laurel West",588451,150004,4498,12:47:00,scmc,"Santa Cruz Metro Center",1,1572,Tu/Th
15-119,20182D-vs20182D-Weekday-12-0101000,3432167-20182D-vs20182D-Weekday-12-0101000,"15 - University via Laurel West",588447,150004,4499,17:10:00,scmc,"Santa Cruz Metro Center",1,1576,Tu/Th
16-119,20182D-vs20182D-Weekday-12-0101000,3432170-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588445,160011,4500,13:05:00,baymis,"Bay & Mission",1,1574,Tu/Th
16-119,20182D-vs20182D-Weekday-12-0101000,3432171-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588445,160010,4501,12:00:00,scmc,"Santa Cruz Metro Center",1,1574,Tu/Th
16-119,20182D-vs20182D-Weekday-12-0101000,3432172-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588447,160014,4502,16:00:00,scmc,"Santa Cruz Metro Center",1,1576,Tu/Th
16-119,20182D-vs20182D-Weekday-12-0101000,3432174-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588451,160010,4503,11:35:00,scmc,"Santa Cruz Metro Center",1,1572,Tu/Th
16-119,20182D-vs20182D-Weekday-12-0101000,3432175-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588451,160012,4504,10:02:00,scmc,"Santa Cruz Metro Center",1,1572,Tu/Th
16-119,20182D-vs20182D-Weekday-12-0101000,3432176-20182D-vs20182D-Weekday-12-0101000,"16 - University via Laurel East",588451,160013,4505,09:18:00,baymis,"Bay & Mission",1,1572,Tu/Th
15-119,20182D-vs20182D-Weekday-12,3432177-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4506,08:00:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432178-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4507,09:00:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432179-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4508,10:00:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432180-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4509,11:00:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432181-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4510,12:00:00,scmc,"Santa Cruz Metro Center",1,1553,
20D-119,20182D-vs20182D-Weekday-12,3432182-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588454,20D0006,4511,07:58:00,baylag,"Bay & Laguna",1,1551,
20D-119,20182D-vs20182D-Weekday-12,3432183-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588454,20D0006,4512,08:58:00,baylag,"Bay & Laguna",1,1551,
16-119,20182D-vs20182D-Weekday-12,3432184-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588461,160014,4513,10:07:00,scmc,"Santa Cruz Metro Center",1,1554,
16-119,20182D-vs20182D-Weekday-12,3432185-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588461,160014,4514,11:07:00,scmc,"Santa Cruz Metro Center",1,1554,
16-119,20182D-vs20182D-Weekday-12,3432186-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588454,160014,4515,12:07:00,scmc,"Santa Cruz Metro Center",1,1551,
10-119,20182D-vs20182D-Weekday-12,3432187-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100004,4516,08:00:00,scmc,"Santa Cruz Metro Center",1,1555,
10-119,20182D-vs20182D-Weekday-12,3432188-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100004,4517,09:00:00,scmc,"Santa Cruz Metro Center",1,1555,
10-119,20182D-vs20182D-Weekday-12,3432189-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100004,4518,10:00:00,scmc,"Santa Cruz Metro Center",1,1555,
10-119,20182D-vs20182D-Weekday-12,3432190-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100004,4519,11:05:00,scmc,"Santa Cruz Metro Center",1,1555,
10-119,20182D-vs20182D-Weekday-12,3432191-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100004,4520,12:05:00,scmc,"Santa Cruz Metro Center",1,1555,
16-119,20182D-vs20182D-Weekday-12,3432192-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588454,160014,4521,13:07:00,scmc,"Santa Cruz Metro Center",1,1551,
16-119,20182D-vs20182D-Weekday-12,3432193-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588454,160014,4522,14:07:00,scmc,"Santa Cruz Metro Center",1,1551,
16-119,20182D-vs20182D-Weekday-12,3432194-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588444,160014,4523,15:07:00,scmc,"Santa Cruz Metro Center",1,1558,
16-119,20182D-vs20182D-Weekday-12,3432195-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588444,160014,4524,16:07:00,scmc,"Santa Cruz Metro Center",1,1558,
16-119,20182D-vs20182D-Weekday-12,3432196-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588444,160014,4525,17:07:00,scmc,"Santa Cruz Metro Center",1,1558,
16-119,20182D-vs20182D-Weekday-12,3432197-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588444,160014,4526,18:07:00,scmc,"Santa Cruz Metro Center",1,1558,
16-119,20182D-vs20182D-Weekday-12,3432198-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588460,160014,4527,19:02:00,scmc,"Santa Cruz Metro Center",1,1562,
16-119,20182D-vs20182D-Weekday-12,3432199-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588460,160014,4528,20:02:00,scmc,"Santa Cruz Metro Center",1,1562,
16-119,20182D-vs20182D-Weekday-12,3432200-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588455,160014,4529,21:02:00,scmc,"Santa Cruz Metro Center",1,1553,
19-119,20182D-vs20182D-Weekday-12,3432201-20182D-vs20182D-Weekday-12,"19 - University via Lower Bay",588455,190011,4530,22:12:00,scmc,"Santa Cruz Metro Center",1,1553,
16-119,20182D-vs20182D-Weekday-12,3432202-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588461,160014,4531,08:02:00,scmc,"Santa Cruz Metro Center",1,1554,
16-119,20182D-vs20182D-Weekday-12,3432203-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588461,160014,4532,09:02:00,scmc,"Santa Cruz Metro Center",1,1554,
20D-119,20182D-vs20182D-Weekday-12,3432204-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588454,20D0006,4533,09:58:00,baylag,"Bay & Laguna",1,1551,
20D-119,20182D-vs20182D-Weekday-12,3432205-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588454,20D0006,4534,10:58:00,baylag,"Bay & Laguna",1,1551,
20D-119,20182D-vs20182D-Weekday-12,3432206-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588450,20D0006,4535,11:58:00,baylag,"Bay & Laguna",1,1552,
10-119,20182D-vs20182D-Weekday-12,3432207-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100003,4536,13:05:00,scmc,"Santa Cruz Metro Center",1,1555,
10-119,20182D-vs20182D-Weekday-12,3432208-20182D-vs20182D-Weekday-12,"10 - University via High St.",588459,100003,4537,14:05:00,scmc,"Santa Cruz Metro Center",1,1555,
15-119,20182D-vs20182D-Weekday-12,3432209-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588459,150004,4538,15:15:00,scmc,"Santa Cruz Metro Center",1,1555,
15-119,20182D-vs20182D-Weekday-12,3432210-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588449,150004,4539,16:15:00,scmc,"Santa Cruz Metro Center",1,1560,
15-119,20182D-vs20182D-Weekday-12,3432211-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588452,150004,4540,17:15:00,scmc,"Santa Cruz Metro Center",1,1559,
15-119,20182D-vs20182D-Weekday-12,3432212-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588456,150004,4541,08:30:00,scmc,"Santa Cruz Metro Center",1,1556,
15-119,20182D-vs20182D-Weekday-12,3432213-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588456,150004,4542,09:30:00,scmc,"Santa Cruz Metro Center",1,1556,
15-119,20182D-vs20182D-Weekday-12,3432214-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588456,150004,4543,10:30:00,scmc,"Santa Cruz Metro Center",1,1556,
15-119,20182D-vs20182D-Weekday-12,3432215-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588456,150004,4544,11:30:00,scmc,"Santa Cruz Metro Center",1,1556,
15-119,20182D-vs20182D-Weekday-12,3432216-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588456,150004,4545,12:30:00,scmc,"Santa Cruz Metro Center",1,1556,
15-119,20182D-vs20182D-Weekday-12,3432217-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588456,150004,4546,13:30:00,scmc,"Santa Cruz Metro Center",1,1556,
15-119,20182D-vs20182D-Weekday-12,3432218-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4547,14:30:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432219-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4548,15:30:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432220-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588459,150004,4549,16:30:00,scmc,"Santa Cruz Metro Center",1,1555,
15-119,20182D-vs20182D-Weekday-12,3432221-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588449,150004,4550,17:30:00,scmc,"Santa Cruz Metro Center",1,1560,
15-119,20182D-vs20182D-Weekday-12,3432222-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588452,150004,4551,18:30:00,scmc,"Santa Cruz Metro Center",1,1559,
15-119,20182D-vs20182D-Weekday-12,3432223-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588452,150004,4552,19:30:00,scmc,"Santa Cruz Metro Center",1,1559,
15-119,20182D-vs20182D-Weekday-12,3432224-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588452,150004,4553,20:30:00,scmc,"Santa Cruz Metro Center",1,1559,
16-119,20182D-vs20182D-Weekday-12,3432225-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588458,160014,4554,08:32:00,scmc,"Santa Cruz Metro Center",1,1557,
16-119,20182D-vs20182D-Weekday-12,3432226-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588458,160014,4555,09:37:00,scmc,"Santa Cruz Metro Center",1,1557,
16-119,20182D-vs20182D-Weekday-12,3432227-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588458,160014,4556,10:37:00,scmc,"Santa Cruz Metro Center",1,1557,
16-119,20182D-vs20182D-Weekday-12,3432228-20182D-vs20182D-Weekday-12,"16 - University via Laurel East",588458,160014,4557,11:37:00,scmc,"Santa Cruz Metro Center",1,1557,
15-119,20182D-vs20182D-Weekday-12,3432229-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588455,150004,4558,13:00:00,scmc,"Santa Cruz Metro Center",1,1553,
15-119,20182D-vs20182D-Weekday-12,3432230-20182D-vs20182D-Weekday-12,"15 - University via Laurel West",588449,150004,4559,14:00:00,scmc,"Santa Cruz Metro Center",1,1560,
10-119,20182D-vs20182D-Weekday-12,3432231-20182D-vs20182D-Weekday-12,"10 - University via High St.",588460,100003,4560,15:05:00,scmc,"Santa Cruz Metro Center",1,1562,
10-119,20182D-vs20182D-Weekday-12,3432232-20182D-vs20182D-Weekday-12,"10 - University via High St.",588460,100003,4561,16:05:00,scmc,"Santa Cruz Metro Center",1,1562,
10-119,20182D-vs20182D-Weekday-12,3432233-20182D-vs20182D-Weekday-12,"10 - University via High St.",588460,100003,4562,17:05:00,scmc,"Santa Cruz Metro Center",1,1562,
20D-119,20182D-vs20182D-Weekday-12,3432234-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588456,20D0006,4563,17:58:00,baylag,"Bay & Laguna",1,1556,
20D-119,20182D-vs20182D-Weekday-12,3432235-20182D-vs20182D-Weekday-12,"20D - Delaware (regular billing)",588456,20D0006,4564,18:58:00,baylag,"Bay & Laguna",1,1556,
